,Date,User,Tweet
424,2019-05-18 04:54:37+00:00,imshaurya1308,"Who is the best spokesperson of BJP/NDA?
#aajtak #republic #zeenews #jaayegatohmodihi @narendramodi @RahulGandhi #LokSabhaElections2019 #loksabha @AamAadmiParty @avsurya @dhruv_rathee @akashbanerjee #bjp #Congress #ModiObsession #ElectionsWithNDTV #ElectionCommissionOfIndia"
425,2019-05-18 04:48:16+00:00,ramanswall,"Wait for four more days.. 

And you will hear this ""Mein Narendra damodar Das Modi, Easwar ka shapat lekar kahta hu..."" #RahulGandhi is new Prime Minister of India. 

Jai Hind.."
426,2019-05-18 04:47:49+00:00,activistshiv,"@ndtv Chowkidar @narendramodi ji,On one side u want Pragya Singh Thakur as #BJP MP from #Bhopal and on the other ,u will never forgive her for insulting Bapu.Isn't she facing trial under terrorism charges?
Who you want to make fool of ?

#DeshKaGauravModi? #ModiFlopPressConference"
427,2019-05-18 04:45:23+00:00,AmmU_MaanU,"3/#ChandrababuNaidu says he is ready to work with #TRS
-- Of course! CBN worked with #BJP for 4 years, enjoyed power, ditched it giving a twist that he did it for not getting d most undeserving #SpecialStatus.
In fact #Naidu is so skilled he can work with US #Republican party too"
428,2019-05-18 04:43:56+00:00,_singh_adarsh,"No one is always right
.
.
.
No one is always wrong.....

#hell_Gandhi_family

#MahatmaGandhi 
#NarendraModi 
#NathuramGodse 

@ijokani 
@Anirudd77602157 
@annupatel77 
@PramodWadekar12"
429,2019-05-18 04:42:38+00:00,kumardurgesh262,"@dreamgirlhema I also promise you that after I come to you I will obey everything,But Aunti, this is our prayer that you call us and I am looking to that day very fast,When you call us and I will join the #BJP.Just so please #LordGod for us Aunti.
Shri @dreamgirlhema Ji"
430,2019-05-18 04:42:14+00:00,kumardurgesh262,"@dreamgirlhema Aunti please, once you call us, I want to stay with you and make #DelhiPolitics,And Aunti, I promise you that I will not leave the #BJP till I die.I want to serve the country by staying with you, just give an opportunity Aunti.
Shri @dreamgirlhema Ji"
431,2019-05-18 04:41:38+00:00,DoctoredSpeech,"#NarendraModi is MiG 21,
#AmitShah is a cloud &amp; #bhakts think that public's #radar can not detect him keeping silent when cloudy #AS is around 😂😂
#retweet 
#LokSabhaElections2019 #Elections2019 #ModiMeter #BJP #congress #AAP #ModiMustGo #Pressconference @AisiTaisiDemo @ndtv"
432,2019-05-18 04:40:29+00:00,kumardurgesh262,"@Manekagandhibjp Aunti Please listen to me also for the sake of God, I pray to you,Call me to you and get involved in your party,I want to be with you in #DelhiPolitics and want to serve you and the #BJP.Just once you call us,you swear by God.
Shri @Manekagandhibjp Ji"
433,2019-05-18 04:39:03+00:00,Cdhar7,"@AjaiTewari We all saw who  stands exposed and covers in a fig leaf without teleprompter and leaked question paper😂. Put the final nail on #bjp
#ButtonDabaoDeshBachao
#BJP_भगाओ_देश_बचाओ"
434,2019-05-18 04:38:47+00:00,kumardurgesh262,"@S_MahajanLS  Tai ji do not know when will that day when you get our tweets,Please call us and join your party.I want to stay in #DelhiPolitics with you,Just please God for us, call us sir.I will not leave the #BJP till death.Give a chance to God Sumitra tai ji.
@S_MahajanLS Ji"
435,2019-05-18 04:38:16+00:00,umakantsingh_IN,"@MamataOfficial @yadavakhilesh @Mayawati @ArvindKejriwal I hardly care what people in foreign country do ratings, but go through, before @TIME told I knew Modi #DividerInChief, Rahul #DividerNo.1 , so I went for uniting India, United India  govt of united parties govt..1/2 #LokSabhaElections2019 #Kedarnath #BuddhaPurnima Omar Khayyam"
436,2019-05-18 04:37:43+00:00,nileshsingh33,@RahulGandhi It's not a BJP opinion it's all yours Pappu #NarendraModi #SadhviPragya
437,2019-05-18 04:37:27+00:00,FilmiChat,"The press conference confirmed one thing Modi doesn’t have the real power. It all belongs to Amit Shah. What a failure. 
#NarendraModi 
#AmitShah"
438,2019-05-18 04:35:55+00:00,kumardurgesh262,"@SushmaSwaraj Aunti Please listen to me also for the sake of God, I pray to you,Call me to you and get involved in your party,I want to be with you in #DelhiPolitics and want to serve you and the #BJP.Just once you call us,you swear by God.
Aunti Shri @SushmaSwaraj Ji"
439,2019-05-18 04:35:53+00:00,vikram140gulati,All those people fighting for the truth to surface need to be highlighted need to be applauded - one of them is the voice of dissent in the #ElectionCommission #AshokLavasa - we don't need to applaud frauds like #modi who are crushing democracy in #India #LokSabhaElections2019
440,2019-05-18 04:34:54+00:00,kumardurgesh262,"@RahulGandhi Sir, I pray to you as a #BigBrother and join #Hands with you that I want to leave the #BJP and come to #Congress.Please join us in your party, Sir #LokSabhaElection is near by 2019 and I also want to work hard with you in this election.I Request you.
@RahulGandhi Ji"
441,2019-05-18 04:34:38+00:00,shekhawatism,"After Pragya Thakur's statement

1. BJP asked her to apologize
2. BJP asked her to not attend Public rallies
3. BJP asked disciplinary committee to look into this matter

After Sam Pitroda's statement

Congress : 😴

Who is disciplined now ? #BJP"
442,2019-05-18 04:33:41+00:00,kumardurgesh262,"@Swamy39 Sir you read my tweets and you call us and join us in #BJP.Because I also want you to stay with people and make #DelhiPolitics.Sir you are like my #Father,you understand my feelings I request you.I also want to work with people in the #2019LokSabhaElections.
@Swamy39 Ji"
443,2019-05-18 04:31:57+00:00,kumardurgesh262,"@varungandhi80 Sir please give us a chance too,I too want to do politics of the #Country.&amp; I will not leave the #BJP till I die and will stay with you and serve the #Country.I will do as you say.Just I pray to you that you read our tweet &amp; do not worry about it.
@varungandhi80 Ji"
444,2019-05-18 04:31:10+00:00,kumardurgesh262,"@varungandhi80 Sir please and how much we will wait, why are not you listening to us I am your supporter,Hey,do not you understand that some Poor you are asking for your help,Sir,once you call us and join the #BJP.I want to stay with you and make #DelhiPolitics.
@varungandhi80 Ji"
445,2019-05-18 04:28:40+00:00,kumardurgesh262,"@jayantsinha Sir,I pray to you that you call us, I also want to make #DelhiPolitics with you.I also want to work for you,for #Modi and for all the #BJPLeaders and for the party.And you also give us a small post of #BJP, I will not forget your favor in this life.
@jayantsinha Ji"
446,2019-05-18 04:27:13+00:00,kumardurgesh262,"@naqvimukhtar Sir you call us to us and we subscribe to #BJP because I want to stay with you and make #DelhiPolitics.We have written our address in your #ChatBox.Please request you that you will definitely call us.I also want to work hard for you and the Party.
@naqvimukhtar Ji"
447,2019-05-18 04:26:45+00:00,kumardurgesh262,"@naqvimukhtar Sir,I pray to you that you read my tweets and listen to our talk.I want to stay with you and do politics.I too want to be the leader of the #BJP, So Sir is requesting you to read my tweets and also think about me.Would be good of you.
Shri @naqvimukhtar Ji"
448,2019-05-18 04:22:09+00:00,pburavalli,"Topics for tomorrow
1. 7th phase #LokSabhaElections2019
2. Electoral Violence in #Bengal 
3. #Godse Vs #Gandhi
4. #USA #ImmigrationPlan 
5. #CricketWorldCup2019
6. Recommendations"
449,2019-05-18 04:21:33+00:00,vikram140gulati,The coming era of #Congress under the able guidance of #RahulGandhi promises to be what #Modi couldn't be - it'll be an era of healing happiness and prosperity - #AbHogaNyay #CongressForIndia #LokSabhaElections2019 #VoteCongress
450,2019-05-18 04:21:32+00:00,vikram140gulati,So if we compare the era of #modi gone by (a wasted effort) and the era to come ( that of #RahulGandhi ) we have hope - #India has been brutally battered and abused by #Modi but with the advent of #RahulGandhi this misery will end and #India will be on the path of progress again
451,2019-05-18 04:21:30+00:00,newsbluntmedia,"PM #NarendraModi was accompanied by BJP national president #AmitShah in the press conference that took place at #BJP headquarters in #Delhi.

#Loksabhaelections2019"
452,2019-05-18 04:20:45+00:00,_dagalti,"Modi said, I can’t forgive Pragya Thakur from my heart. 

But still the party didn’t sack her. 

“It’s not who you’re underneath, it’s what you do that defines you.” - Rachel Dawes from Batman Begins. 

#Batman da😂 #PragyaThakur #BJP #ModiPressConference"
453,2019-05-18 04:19:53+00:00,kumardurgesh262,"@HMOIndia Sir, once you read our tweets and you call us to yourself because I want to stay with you and make #DelhiPolitics.I also want to stay with you and work hard for you.Please pray to you that you subscribe to #BJP. So much thank you.
Would be good of you.
@HMOIndia"
454,2019-05-18 04:19:36+00:00,xmowais,"Tomorrow will be the last phase of Indian #LokSabhaElections2019 . Election rallies have been finished. lets see which party wins. In my opinion, BJP and it's alliance will win but the dream of BJP becoming single largest party will not be fulfilled..."
455,2019-05-18 04:18:51+00:00,rahulrajnews,"Stock Market is the best Exit Poll. Looking at the stock market' s move since last few days, it's clear that BJP is winning. #LokSabhaElections2019"
456,2019-05-18 04:16:44+00:00,kumardurgesh262,"@narendramodi Sir,I have a prayer from you that please read my tweet once After reading the tweets, understand my pain and sir and you will join us in your party,And I promise you that I will not leave the #BJP till I die.Just listen to me once.
Shri @narendramodi Ji"
457,2019-05-18 04:02:06+00:00,krbalaonline,"#BJP A second term for MODI and his party for sure will give  us    ""BAPPUMODI""  our first living Father of NATION"
458,2019-05-18 04:01:57+00:00,Vikasguptabjp,Members of campaign also wrote articles and rebuttals on different popular media platform to bust the negative and false propaganda against Modi Sarkar. #academics4namo  #NarendraModi @narendramodi @PMOIndia
459,2019-05-18 03:59:45+00:00,umakantsingh_IN,"For #Phase7 country now  going4""positive"" votes for united parties govt without BJP-Congress-Left,no way country now thinking anti-BJP,ANTI-Congress negative votes!#LokSabhaElections2019 #buddhpurnima lord buddha @MamataOfficial @yadavakhilesh @Mayawati @ArvindKejriwal #kedarnath"
460,2019-05-18 03:58:56+00:00,issa_jatt19,"Not like now that I have to think more than 100 times before writing or commenting on anything "" #BJP "" otherwise you will be declared anti-national, Pakistani,  deshdrohi😡😡😡😡🤬🤬🤬🤬🤬"
461,2019-05-18 03:57:43+00:00,neerajbhushan,Countdown to #May23: Both Narendra Modi of #BJP and Rahul Gandhi of #Congress are upbeat about becoming the prime minister. What if there’s a dark horse quietly waiting to be sworn in after votes are declared after this #LokSabhaEelctions2019
462,2019-05-18 03:57:20+00:00,yash_8005,"The X Factor BJP has that the press conference is led by someone who'll Never hesitate to show you heaven if you try to become smart.

The Perfect Blend.

#LokSabhaElections2019 #ModiFlopPressConference #ModiHaiTohGodseHai #Modi #BJP #ChowkidarChorHai #IndiasMostFearless"
463,2019-05-18 03:57:10+00:00,zapatta091,"@Mohansinha He can't do that either! And as always the ""usual suspects"" are #ModiJi &amp; #BJP!"
464,2019-05-18 03:54:56+00:00,KyasapuraS,"Happy 87th birthday to #Karnataka 's poorest farmer &amp; former(CM&amp;PM) #HDDeveGowda Ji! 
Sure that Super CM Sleeping Siddramanna &amp; Karnataka Jail Party founder #BSY will b giving you &amp; #HDKumaraswamy d best birthday Gifts on #23May ! 😂
#Congress 
#BJP
#JDS
#LokSabhaElections2019"
465,2019-05-18 03:43:48+00:00,imanshu_,@ttindia And he called #SinghIsKing #ManmohanSingh maunmohan lol #Karma. Modi's #pressconference #LokSabhaElections2019
466,2019-05-18 03:43:14+00:00,actindia,"Mumbai: Dalal Street, Sensex rallies 537 points as they bets on Modi's return as the Prime Minister of India. Returning of NDA government to power.
#Mumbai #Sensex #DalalStreet  #NarendraModi #equities #Shares #NDA #BJP #Nifty #Delhi #BuddhaPurnima"
467,2019-05-18 03:40:04+00:00,umakantsingh_IN,"@ysjagan I was telling all along Modi-Rahul fighting for 2024, Modi can't stop ,his only quality I admire, get inspired,even if getting defeated, so before results , ""again"" going to Himalayas to ""re-discover"" himself for 2024 as 2019 lost! #kedarnath #loksabhaelections2019 Lord Buddha"
468,2019-05-18 03:36:40+00:00,HappaNarinder,"Prime Minister @narendramodi, in opening remarks in his first appearance at a press conference asserted,that, since he came to power in 2014, the #BJP will come back to power with a full majority on its own. The PM refused to take any questions, citing party  discipline."
469,2019-05-18 03:32:53+00:00,umakantsingh_IN,"This is not anti-BJP ,ANTI-Congress block talk, it just strictly the talk of India,the #NewRIndia with United parties govt leaving BJP-Congress-left, India without scams-frauds, without jumla-lies, so Naidu talk irrelevant! @ysjagan #kedarnath #buddhpurnima #loksabhaelections2019"
470,2019-05-18 03:32:16+00:00,Shaurya_29,"My predictions for the Lok Sabha 2019 polls- BJP with at least 225-230 seats will form the govt with their allies at the centre. Bengal and Odisha will spring a huge surprise and UP would be 50 seats for BJP. Fingers crossed
#LokSabhaElections2019 @BJP4India"
471,2019-05-18 03:28:49+00:00,RajeshSharmaBJP,"Make a difference by exercising your right in #Phase7. 

Go Vote for BJP. #ButtonDabaoDeshBanao, urging everyone to go out and vote. SAVE BENGAL FROM ROHINGYA’s &amp; BANGLADESHI’s.

#LokSabhaElections2019⁠ ⁠ #Elections2019 #SaveBengalFromMamta"
472,2019-05-18 03:25:15+00:00,BDopines,"Vandalising of Ishwar Chandra Vidyasagar's statue by #BJP had one positive impact, i.e. people got aware of this great icon who otherwise was forgotten in the pages of regional history!! #Positivity #Vidyasagar"
473,2019-05-18 03:22:39+00:00,NeetFiles,"@s_palani If there was a Satta Matka session on the PM press meet yesterday the bookies would have lost again ... 🤑😂
Because it turned out to be @AmitShah press conference 
#LokSabhaElections2019 
Modi Hai Toh Mumkin Hai 
#ModiAaneWalaHai 
@muglikar_"
474,2019-05-18 03:18:13+00:00,Cdhar7,"@Abhishek4_BJP @swadesh171 @kumarnandaj @ramesh_avadh @JagranNews @PMOIndia @narendramodi @AmitShah @BJP4India @BJP4UP @drdineshbjp Meet the supervisors of #BJP coolie Troll factory, which produced hate trolls, abuses and anatomy selfies.
#ButtonDabaoDeshBachao"
475,2019-05-18 03:17:16+00:00,eshabanerjee201,Never felt so special for a long time..... Both TMC and BJP oooing Kolkata during the last phaze of the 2019 election....  #Kolkata #BJP #TMC #Fairelection #Mamtabanerjee #Modi #AmitShah
476,2019-05-18 03:16:27+00:00,akchaudh,"#BJP has no regard for #IndianCulture or #HinduCulture or #Hinduism, all they care is their election winnablity by using #divisive #politics. Otherwise who would support a #terror accused #PragyaThakur who abuses #Gandhi?"
